episode number, steps in evaluation, accumulated reward, done 
625, 200, -0.9558711032711991, 1
626, 200, -0.9424008926941021, 1
627, 200, -1.062610378957097, 1
628, 200, -1.0573455163665475, 1
629, 200, -0.9694964399104135, 1
630, 200, -1.3584291335138998, 1
631, 200, -1.3922752987968798, 1
632, 200, -1.3798668604407416, 1
633, 200, -1.1573310835254857, 1
634, 200, -1.369933999532073, 1
635, 200, -0.932301002033982, 1
636, 200, -0.7886148255800818, 1
637, 200, -0.8706099196606761, 1
638, 200, -1.0105369279074397, 1
639, 200, -0.8021183615641249, 1
640, 200, -0.9013979196584958, 1
641, 200, -0.7180395683732125, 1
642, 200, -0.7547062123504322, 1
643, 200, -0.7231990381776792, 1
644, 200, -0.7140552957621038, 1
645, 200, -0.7016830368621425, 1
646, 200, -0.7482656330026539, 1
647, 200, -0.5861498913971587, 1
648, 200, -0.7465745183264066, 1
649, 200, -0.6730405592468556, 1
650, 200, -0.45230745951266366, 1
651, 200, -0.4914952519116422, 1
652, 200, -0.3434451836836771, 1
653, 200, -0.3981607293885614, 1
654, 200, -0.3822440891145948, 1
655, 200, -0.4581400983815289, 1
656, 200, -0.4403101872095664, 1
657, 200, -0.48677085624641175, 1
658, 200, -0.42822343076987945, 1
659, 200, -0.4962639559401875, 1
660, 200, -0.4835544339074253, 1
661, 200, -0.544611401022705, 1
662, 200, -0.6168488568544308, 1
663, 200, -0.43138020055228393, 1
664, 200, -0.32391515807552146, 1
665, 200, -0.37178373360244243, 1
666, 200, -0.19971501604475422, 1
667, 200, -0.2350755652129312, 1
668, 200, -0.35424669802035524, 1
669, 200, -0.2744541485543145, 1
670, 200, -0.24032057524789907, 1
671, 200, -0.16450532395870118, 1
672, 200, -0.08761821341147155, 1
673, 200, -0.12820206505535886, 1
674, 200, -0.01512180334959875, 1
675, 200, -0.007173063412838877, 1
676, 200, -0.022387364688718953, 1
677, 200, -0.07597879253602416, 1
678, 200, -0.03184049534483208, 1
679, 200, -0.03377292783768524, 1
680, 200, -0.04043943812872034, 1
681, 200, -0.044474993594094486, 1
682, 200, -0.023393338183316983, 1
683, 200, -0.23848168572011205, 1
684, 200, -0.23010565209118078, 1
685, 200, -0.2153349427883551, 1
686, 200, -0.26774764764254194, 1
687, 200, -0.23993755665711544, 1
688, 200, -0.2717985376074883, 1
689, 200, -0.25492305532158227, 1
690, 200, -0.3027859551605364, 1
691, 200, -0.2942775789801757, 1
692, 200, -0.3033354701933234, 1
693, 200, -0.2925866898248333, 1
694, 200, -0.2891127669838474, 1
695, 200, -0.32473814939424295, 1
696, 200, -0.38657383965920955, 1
697, 200, -0.3394960205400247, 1
698, 200, -0.36228895035906994, 1
699, 200, -0.32195860932682996, 1
700, 200, -0.3314946207622416, 1
701, 200, -0.31551781681149077, 1
702, 200, -0.37598608152754803, 1
703, 200, -0.35524593297496654, 1
704, 200, -0.31717610467726737, 1
705, 200, -0.34531328877712064, 1
706, 200, -0.4286047145762225, 1
707, 200, -0.3568761717147611, 1
708, 200, -0.397260048439074, 1
709, 200, -0.40517695024117106, 1
710, 200, -0.46615348235760573, 1
711, 200, -0.5121521661884344, 1
712, 200, -0.5164341291192504, 1
713, 200, -0.4822632125314014, 1
714, 200, -0.5000036008669064, 1
715, 200, -0.5546183769150436, 1
716, 200, -0.5636092649009761, 1
717, 200, -0.5112613735424477, 1
718, 200, -0.6573110239080391, 1
719, 200, -0.5942663866601007, 1
720, 200, -0.5525408985749478, 1
721, 200, -0.5352388458856024, 1
722, 200, -0.5940213886915728, 1
723, 200, -0.6285953363137411, 1
724, 200, -0.6503487085981373, 1
725, 200, -0.6016935554344203, 1
726, 200, -0.6747323353084048, 1
727, 200, -0.778525053207445, 1
728, 200, -0.8091832621060694, 1
729, 200, -0.674983345007529, 1
730, 200, -0.7577482976585556, 1
731, 200, -0.7787767825985121, 1
732, 200, -0.7838938969184025, 1
733, 200, -0.7841647477758089, 1
734, 200, -0.8421461346294645, 1
735, 200, -0.9365454273368521, 1
736, 200, -0.8427739087948936, 1
737, 200, -1.0771588870380964, 1
738, 200, -0.8699942927826695, 1
739, 200, -0.8392746756200895, 1
740, 200, -0.8517403904577934, 1
741, 200, -0.9727678266381703, 1
742, 200, -0.963166353486069, 1
743, 200, -0.9337560668042143, 1
744, 200, -1.1245244929720994, 1
745, 200, -1.1096547385213693, 1
746, 200, -1.2775776362941385, 1
747, 200, -1.438757100907279, 1
748, 200, -1.702798249085692, 1
749, 200, -1.471174609836364, 1
750, 200, -1.5027920149339156, 1
751, 200, -1.4225180859606188, 1
752, 200, -1.456155582804136, 1
753, 200, -1.6520192726738594, 1
754, 200, -1.7408251806829176, 1
755, 200, -1.9079451966811192, 1
756, 200, -2.044055567579713, 1
757, 200, -2.031487456880726, 1
758, 200, -1.7978906402390569, 1
759, 200, -1.8608257801327697, 1
760, 200, -1.9831459619740122, 1
761, 200, -1.995296424422629, 1
762, 200, -2.0958029385726267, 1
763, 200, -2.0950617538414247, 1
764, 200, -2.229942916827191, 1
765, 200, -2.0600028052293005, 1
766, 200, -1.9282557195050452, 1
767, 200, -1.8876513382452207, 1
768, 200, -1.8050351574860466, 1
769, 200, -1.807297208570103, 1
770, 200, -1.896129833484217, 1
771, 200, -2.0228956441580173, 1
772, 200, -1.9211621724928383, 1
773, 200, -2.0368899363061232, 1
774, 200, -1.945176704322152, 1
775, 200, -1.8585446128020924, 1
776, 200, -1.920201906538875, 1
777, 200, -2.0397666334089006, 1
778, 200, -2.120164136520273, 1
779, 200, -1.9845650241660089, 1
780, 200, -1.9190874219967882, 1
781, 200, -1.9113593102911997, 1
782, 200, -1.6904538682855634, 1
783, 200, -1.471622438426652, 1
784, 200, -1.3092956463522547, 1
785, 200, -1.360912226290592, 1
